0,25-EC,26-EC,27-EC,34-EC,35-EC,36-EC,63-EC,64-EC,65-EC,67-EC,8--EC,9--EC,mean
2021-01-05 09:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.75,0.0,0.0,0.0,17.729166666666668
2021-01-05 09:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.75,0.0,0.0,0.0,19.645833333333332
2021-01-05 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.6,0.0,0.0,0.0,14.549999999999999
2021-01-05 09:40:00,0.0,0.0,0.0,0.0,0.0,0.0,367.25,0.0,189.0,0.0,0.0,0.0,46.354166666666664
2021-01-05 09:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.75
2021-01-05 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.25,0.0,0.0,0.0,18.270833333333332
2021-01-05 10:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.8,0.0,0.0,0.0,14.233333333333334
2021-01-05 10:20:00,0.0,0.0,0.0,0.0,0.0,0.0,355.75,0.0,213.5,0.0,0.0,0.0,47.4375
2021-01-05 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.25,0.0,0.0,0.0,18.020833333333332
2021-01-05 10:40:00,0.0,1363.2,0.0,0.0,0.0,0.0,0.0,0.0,163.6,0.0,0.0,0.0,127.23333333333333
2021-01-05 10:50:00,0.0,2256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0
2021-01-05 11:00:00,0.0,2248.0,0.0,0.0,0.0,0.0,355.75,0.0,212.25,0.0,0.0,0.0,234.66666666666666
2021-01-05 11:10:00,0.0,2266.2,0.0,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,210.01666666666665
2021-01-05 11:20:00,0.0,1429.75,0.0,0.0,0.0,0.0,0.0,0.0,185.8,0.0,0.0,0.0,134.62916666666666
2021-01-05 11:30:00,0.0,1227.75,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,121.14583333333333
2021-01-05 11:40:00,0.0,1094.8,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,95.73333333333333
2021-01-05 11:50:00,0.0,679.75,0.0,0.0,0.0,0.0,254.2,0.0,174.4,0.0,0.0,0.0,92.36250000000001
2021-01-05 12:00:00,0.0,1225.0,0.0,0.0,0.0,0.0,0.0,167.25,248.25,0.0,0.0,0.0,136.70833333333334
2021-01-05 12:10:00,0.0,738.75,0.0,0.0,0.0,0.0,0.0,1242.75,529.25,0.0,0.0,0.0,209.22916666666666
2021-01-05 12:20:00,0.0,515.2,0.0,0.0,0.0,0.0,245.8,1243.4,180.2,0.0,0.0,0.0,182.04999999999998
2021-01-05 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,61.5,1243.5,223.75,0.0,0.0,0.0,127.39583333333333
2021-01-05 12:40:00,0.0,618.5,0.0,0.0,0.0,0.0,0.0,1243.25,219.75,0.0,0.0,0.0,173.45833333333334
2021-01-05 12:50:00,0.0,2.8,0.0,0.0,0.0,0.0,0.0,1245.8,242.25,0.0,0.0,0.0,124.2375
2021-01-05 13:00:00,0.0,609.25,0.0,0.0,0.0,0.0,0.0,1247.0,262.2,0.0,0.0,0.0,176.5375
2021-01-05 13:10:00,0.0,0.0,0.0,0.0,0.0,0.0,376.75,1247.25,259.0,0.0,0.0,0.0,156.91666666666666
2021-01-05 13:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.5,206.25,0.0,0.0,0.0,121.3125
2021-01-05 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.6,350.0,0.0,0.0,0.0,133.29999999999998
2021-01-05 13:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.25,220.25,0.0,0.0,0.0,66.79166666666667
2021-01-05 13:50:00,0.0,0.0,0.0,0.0,0.0,0.0,390.75,505.0,160.25,0.0,0.0,0.0,88.0
2021-01-05 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.8,53.0,0.0,0.0,0.0,31.316666666666666
2021-01-05 14:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.4,0.0,0.0,0.0,31.7
2021-01-05 14:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.25,0.0,0.0,0.0,18.770833333333332
2021-01-05 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,391.5,0.0,397.5,0.0,0.0,0.0,65.75
2021-01-05 14:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.6,0.0,0.0,0.0,30.3
2021-01-05 14:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,45.0
2021-01-05 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0,0.0,0.0,28.416666666666668
2021-01-05 15:10:00,0.0,0.0,0.0,0.0,0.0,0.0,291.4,0.0,202.2,0.0,0.0,0.0,41.13333333333333
2021-01-05 15:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.75,0.0,0.0,0.0,43.3125
2021-01-05 15:30:00,0.0,348.5,0.0,0.0,0.0,0.0,0.0,0.0,279.5,0.0,0.0,0.0,52.333333333333336
2021-01-05 15:40:00,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,788.0,0.0,0.0,0.0,78.5
2021-01-05 15:50:00,0.0,0.0,0.0,0.0,0.0,0.0,392.0,0.0,617.0,0.0,0.0,0.0,84.08333333333333
2021-01-05 16:00:00,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,643.75,0.0,0.0,0.0,101.5625
2021-01-05 16:10:00,0.0,544.2,0.0,0.0,0.0,0.0,0.0,0.0,327.0,0.0,0.0,0.0,72.60000000000001
2021-01-05 16:20:00,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,436.6,0.0,0.0,0.0,54.21666666666667
2021-01-05 16:30:00,0.0,599.75,0.0,0.0,0.0,0.0,384.0,0.0,568.0,0.0,0.0,0.0,129.3125
2021-01-05 16:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.5,0.0,0.0,0.0,32.041666666666664
2021-01-05 16:50:00,0.0,77.5,0.0,0.0,0.0,0.0,0.0,0.0,459.6,0.0,0.0,0.0,44.75833333333333
2021-01-05 17:00:00,0.0,473.75,0.0,0.0,0.0,0.0,0.0,0.0,601.25,0.0,0.0,0.0,89.58333333333333
2021-01-05 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0,346.5,0.0,251.75,0.0,0.0,0.0,49.854166666666664
2021-01-05 17:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.75,0.0,0.0,0.0,44.8125
2021-01-05 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.2,0.0,0.0,0.0,17.766666666666666
2021-01-05 17:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,41.583333333333336
2021-01-05 17:50:00,0.0,0.0,0.0,0.0,0.0,0.0,358.25,0.0,286.5,0.0,0.0,0.0,53.729166666666664
2021-01-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.6,0.0,0.0,0.0,28.883333333333336
2021-01-05 18:10:00,0.0,793.5,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,85.20833333333333
2021-01-05 18:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,20.25
2021-01-05 18:30:00,0.0,493.2,0.0,0.0,0.0,0.0,297.0,0.0,231.0,0.0,0.0,0.0,85.10000000000001
2021-01-05 18:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.2,0.0,0.0,0.0,30.516666666666666
2021-01-05 18:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.5,0.0,0.0,0.0,42.625
2021-01-05 19:00:00,0.0,448.2,0.0,0.0,0.0,0.0,0.0,0.0,545.75,0.0,0.0,0.0,82.82916666666667
2021-01-05 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,459.4,0.0,0.0,0.0,61.28333333333333
2021-01-05 19:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.75,0.0,0.0,0.0,38.645833333333336
2021-01-05 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.25,0.0,0.0,0.0,50.270833333333336
2021-01-05 19:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.75,0.0,0.0,0.0,23.229166666666668
2021-01-05 19:50:00,0.0,0.0,0.0,0.0,0.0,0.0,349.5,0.0,478.2,0.0,0.0,0.0,68.97500000000001
2021-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.5,0.0,0.0,0.0,32.375
2021-01-05 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.25,0.0,0.0,0.0,32.104166666666664
2021-01-05 20:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.4,0.0,0.0,0.0,16.95
2021-01-05 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,359.25,0.0,0.0,0.0,58.104166666666664
2021-01-05 20:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,0.0,0.0,0.0,36.916666666666664
2021-01-05 20:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.4,0.0,0.0,0.0,16.95
2021-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.5,0.0,0.0,0.0,20.625
2021-01-05 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0,340.5,0.0,241.0,0.0,0.0,0.0,48.458333333333336
2021-01-05 21:20:00,0.0,2.5,815.0,0.0,815.25,0.0,0.0,0.0,245.75,2207.8,1529.75,0.0,468.00416666666666
2021-01-05 21:30:00,232.25,5.0,2270.75,178.25,2249.6,199.75,0.0,0.0,282.8,2228.0,2408.2,993.5,920.6750000000001
2021-01-05 21:40:00,2131.0,2.5,2269.2,1664.25,2237.0,1689.6,0.0,0.0,173.25,2219.75,2392.25,2261.4,1420.0166666666667
2021-01-05 21:50:00,2131.4,0.0,2267.5,1660.0,2235.5,1687.25,284.5,0.0,196.0,2218.0,2389.0,2259.75,1444.075
2021-01-05 22:00:00,2133.75,0.0,2274.0,1659.0,2240.8,1692.75,62.8,0.0,363.8,2229.75,2396.6,2259.25,1442.7083333333333
2021-01-05 22:10:00,2140.25,0.0,2279.2,1680.25,2265.25,1710.8,0.0,0.0,130.75,2250.25,2408.0,1550.2,1367.9125000000001
2021-01-05 22:20:00,2142.0,0.0,1148.0,1681.2,2268.0,1712.75,0.0,0.0,115.25,2252.0,2406.75,1769.25,1291.2666666666667
2021-01-05 22:30:00,2141.6,0.0,0.0,1681.25,2268.0,1713.25,278.8,0.0,244.5,2258.4,2409.2,649.25,1137.0208333333333
2021-01-05 22:40:00,2145.25,0.0,0.0,1675.0,2267.2,1468.75,0.0,0.0,181.8,2248.25,2408.0,458.0,1071.0208333333333
2021-01-05 22:50:00,1512.75,0.0,0.0,1662.75,2244.0,1159.0,0.0,0.0,214.5,648.5,2409.75,960.0,900.9375
2021-01-05 23:00:00,1301.6,0.0,0.0,1664.0,2250.0,1018.75,0.0,0.0,321.0,0.0,2408.0,242.5,767.1541666666667
2021-01-05 23:10:00,835.75,0.0,0.0,1664.5,2251.4,947.0,275.6,0.0,176.6,0.0,2409.75,813.25,781.1541666666667
2021-01-05 23:20:00,727.0,0.0,0.0,1666.75,2056.5,722.6,44.75,0.0,0.0,0.0,2406.25,0.0,635.3208333333333
2021-01-05 23:30:00,1085.0,0.0,0.0,1666.0,1695.0,710.0,0.0,0.0,224.75,0.0,2409.0,565.75,696.2916666666666
2021-01-05 23:40:00,678.5,0.0,0.0,1668.5,2255.25,566.0,0.0,0.0,182.2,0.0,2408.2,472.0,685.8874999999999
2021-01-05 23:50:00,527.0,0.0,0.0,1667.5,2262.6,498.5,0.0,0.0,220.5,0.0,2406.0,0.0,631.8416666666667
2021-01-06 00:00:00,503.0,0.0,0.0,1660.25,2257.0,595.0,341.5,0.0,0.0,0.0,2401.0,0.0,646.4791666666666
2021-01-06 00:10:00,177.25,0.0,0.0,1662.2,2257.25,477.75,0.0,0.0,222.0,0.0,2401.6,0.0,599.8375
2021-01-06 00:20:00,343.5,0.0,0.0,1661.0,2262.0,375.25,0.0,0.0,168.6,237.5,2404.0,0.0,620.9875000000001
2021-01-06 00:30:00,565.5,0.0,0.0,1654.5,2261.75,405.2,0.0,173.5,0.0,0.0,375.25,856.0,524.3083333333333
2021-01-06 00:40:00,309.2,0.0,0.0,1307.8,1322.5,348.5,338.0,1245.25,218.75,0.0,0.0,0.0,424.1666666666667
2021-01-06 00:50:00,145.25,0.0,0.0,1021.5,0.0,300.0,0.0,1243.0,174.4,289.25,0.0,0.0,264.45
2021-01-06 01:00:00,394.0,0.0,0.0,766.75,0.0,426.75,0.0,731.25,0.0,0.0,0.0,0.0,193.22916666666666
2021-01-06 01:10:00,68.2,0.0,0.0,729.6,0.0,205.0,0.0,468.0,212.75,0.0,0.0,0.0,140.29583333333335
2021-01-06 01:20:00,360.0,0.0,0.0,817.75,0.0,377.5,282.2,443.8,0.0,0.0,0.0,0.0,190.10416666666666
2021-01-06 01:30:00,188.5,510.75,0.0,381.5,0.0,200.75,0.0,531.0,212.25,263.75,0.0,0.0,190.70833333333334
2021-01-06 01:40:00,0.0,0.0,0.0,514.5,0.0,314.2,0.0,397.0,0.0,0.0,0.0,926.5,179.35
2021-01-06 01:50:00,422.25,0.0,0.0,387.0,0.0,197.75,0.0,317.0,207.5,0.0,0.0,0.0,127.625
2021-01-06 02:00:00,0.0,0.0,0.0,356.0,0.0,206.0,380.5,254.8,170.0,0.0,0.0,0.0,113.94166666666666
2021-01-06 02:10:00,0.0,0.0,0.0,261.5,0.0,157.4,0.0,305.5,0.0,153.75,0.0,0.0,73.17916666666666
2021-01-06 02:20:00,353.4,0.0,0.0,425.0,0.0,193.75,0.0,0.0,212.0,144.5,0.0,0.0,110.72083333333335
2021-01-06 02:30:00,0.0,0.0,0.0,289.25,0.0,191.75,0.0,223.8,0.0,0.0,0.0,0.0,58.73333333333333
2021-01-06 02:40:00,0.0,0.0,0.0,255.5,0.0,191.75,107.25,305.75,220.0,0.0,0.0,0.0,90.02083333333333
2021-01-06 02:50:00,395.2,0.0,0.0,195.2,0.0,154.6,239.0,0.0,0.0,0.0,0.0,0.0,82.0
2021-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,189.0,0.0,295.75,0.0,208.6,0.0,985.25,139.88333333333333
2021-01-06 03:10:00,0.0,0.0,0.0,245.25,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,34.6875
2021-01-06 03:20:00,359.2,0.0,0.0,245.5,0.0,154.0,0.0,267.5,0.0,0.0,0.0,0.0,85.51666666666667
2021-01-06 03:30:00,0.0,0.0,0.0,163.8,0.0,192.5,309.25,0.0,220.0,0.0,0.0,0.0,73.79583333333333
2021-01-06 03:40:00,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,224.2,0.0,0.0,20.933333333333334
2021-01-06 03:50:00,578.25,0.0,0.0,235.5,0.0,180.25,0.0,261.75,194.0,0.0,0.0,0.0,120.8125
2021-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,194.4,0.0,0.0,0.0,1398.25,0.0,0.0,132.72083333333333
2021-01-06 04:10:00,462.75,0.0,0.0,253.75,0.0,302.25,300.8,0.0,201.5,0.0,0.0,0.0,126.75416666666666
2021-01-06 04:20:00,0.0,0.0,0.0,0.0,0.0,366.75,0.0,195.4,0.0,0.0,0.0,0.0,46.84583333333333
2021-01-06 04:30:00,0.0,0.0,0.0,193.2,0.0,283.6,0.0,0.0,213.0,929.5,0.0,878.25,208.1291666666667
2021-01-06 04:40:00,444.5,0.0,0.0,0.0,0.0,184.75,0.0,0.0,0.0,2285.0,0.0,0.0,242.85416666666666
2021-01-06 04:50:00,0.0,0.0,0.0,227.5,0.0,361.5,362.0,0.0,0.0,2287.8,0.0,0.0,269.90000000000003
2021-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,179.75,0.0,50.25,275.5,2291.5,0.0,0.0,233.08333333333334
2021-01-06 05:10:00,0.0,0.0,0.0,183.0,0.0,146.8,0.0,204.5,0.0,2256.25,0.0,0.0,232.54583333333335
2021-01-06 05:20:00,469.5,0.0,0.0,0.0,0.0,180.75,0.0,0.0,0.0,0.0,0.0,0.0,54.1875
2021-01-06 05:30:00,941.2,0.0,0.0,0.0,0.0,187.0,170.25,0.0,163.4,0.0,0.0,0.0,121.82083333333334
2021-01-06 05:40:00,0.0,0.0,0.0,0.0,0.0,0.0,204.75,0.0,0.0,0.0,0.0,0.0,17.0625
2021-01-06 05:50:00,0.0,812.5,0.0,0.0,0.0,0.0,0.0,73.75,239.0,0.0,0.0,0.0,93.77083333333333
2021-01-06 06:00:00,0.0,1688.5,0.0,0.0,0.0,0.0,0.0,140.4,0.0,0.0,0.0,0.0,152.40833333333333
2021-01-06 06:10:00,0.0,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,110.91666666666667
2021-01-06 06:20:00,0.0,823.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,93.0
2021-01-06 06:30:00,0.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,171.6,0.0,0.0,0.0,45.21666666666667
2021-01-06 06:40:00,0.0,217.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.133333333333333
2021-01-06 06:50:00,0.0,1404.5,0.0,0.0,0.0,0.0,0.0,0.0,220.75,0.0,0.0,0.0,135.4375
2021-01-06 07:00:00,0.0,807.75,0.0,0.0,0.0,0.0,284.2,0.0,0.0,0.0,0.0,0.0,90.99583333333334
2021-01-06 07:10:00,0.0,568.6,0.0,0.0,0.0,0.0,0.0,0.0,182.6,0.0,0.0,0.0,62.6
2021-01-06 07:20:00,0.0,645.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.791666666666664
2021-01-06 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.25,0.0,0.0,0.0,18.9375
2021-01-06 07:40:00,0.0,474.2,0.0,0.0,0.0,0.0,391.5,0.0,182.8,0.0,0.0,0.0,87.375
2021-01-06 07:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,18.166666666666668
2021-01-06 08:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,30.833333333333332
2021-01-06 08:20:00,0.0,0.0,0.0,0.0,0.0,0.0,372.25,0.0,219.0,0.0,0.0,0.0,49.270833333333336
2021-01-06 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.5,0.0,0.0,0.0,39.958333333333336
2021-01-06 08:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.75,0.0,0.0,0.0,22.145833333333332
2021-01-06 08:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.4,0.0,0.0,0.0,23.7
2021-01-06 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,373.25,0.0,271.75,0.0,0.0,0.0,53.75
2021-01-06 09:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.5,0.0,0.0,0.0,33.541666666666664
2021-01-06 09:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,25.0
2021-01-06 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.5,0.0,0.0,0.0,20.791666666666668
2021-01-06 09:40:00,0.0,0.0,0.0,0.0,0.0,0.0,365.25,0.0,267.25,0.0,0.0,0.0,52.708333333333336
2021-01-06 09:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.25,0.0,0.0,0.0,19.020833333333332
2021-01-06 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.8,0.0,0.0,0.0,28.816666666666666
2021-01-06 10:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,19.916666666666668
2021-01-06 10:20:00,0.0,0.0,0.0,0.0,0.0,0.0,363.75,0.0,234.5,0.0,0.0,0.0,49.854166666666664
2021-01-06 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.6,0.0,0.0,0.0,32.550000000000004
2021-01-06 10:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.25,0.0,0.0,0.0,117.85416666666667
2021-01-06 10:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1376.25,0.0,0.0,0.0,114.6875
2021-01-06 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,278.2,0.0,590.2,0.0,0.0,0.0,72.36666666666667
2021-01-06 11:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,0.0,0.0,58.0
2021-01-06 11:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.5,0.0,0.0,0.0,51.375
2021-01-06 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.25,0.0,0.0,0.0,34.9375
2021-01-06 11:40:00,0.0,0.0,0.0,0.0,0.0,0.0,379.5,0.0,485.6,0.0,0.0,0.0,72.09166666666667
2021-01-06 11:50:00,0.0,2137.5,0.0,0.0,0.0,0.0,0.0,0.0,572.5,0.0,0.0,0.0,225.83333333333334
2021-01-06 12:00:00,0.0,1152.5,0.0,0.0,0.0,0.0,0.0,104.0,422.25,0.0,0.0,0.0,139.89583333333334
2021-01-06 12:10:00,0.0,915.2,0.0,0.0,0.0,0.0,0.0,1069.6,369.2,0.0,0.0,0.0,196.16666666666666
2021-01-06 12:20:00,0.0,235.5,0.0,0.0,0.0,0.0,476.0,440.0,453.75,0.0,0.0,0.0,133.77083333333334
2021-01-06 12:30:00,0.0,886.0,0.0,0.0,0.0,0.0,0.0,433.5,671.0,0.0,0.0,0.0,165.875
2021-01-06 12:40:00,0.0,1365.25,0.0,0.0,0.0,0.0,0.0,439.5,739.75,0.0,0.0,0.0,212.04166666666666
2021-01-06 12:50:00,0.0,571.8,0.0,0.0,0.0,0.0,0.0,462.8,705.2,0.0,0.0,0.0,144.98333333333332
2021-01-06 13:00:00,0.0,713.0,0.0,0.0,0.0,0.0,302.25,198.0,652.75,0.0,0.0,0.0,155.5
2021-01-06 13:10:00,0.0,37.75,0.0,0.0,0.0,0.0,56.8,153.5,1416.75,0.0,0.0,0.0,138.73333333333332
2021-01-06 13:20:00,0.0,462.6,0.0,0.0,0.0,0.0,0.0,239.6,1415.8,0.0,0.0,0.0,176.5
2021-01-06 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.75,590.25,0.0,0.0,0.0,78.66666666666667
2021-01-06 13:40:00,0.0,0.0,0.0,0.0,0.0,0.0,96.25,333.25,732.25,0.0,0.0,0.0,96.8125
2021-01-06 13:50:00,0.0,0.0,0.0,0.0,0.0,0.0,219.2,266.0,561.2,0.0,0.0,0.0,87.2
2021-01-06 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.75,612.75,0.0,0.0,0.0,78.54166666666667
2021-01-06 14:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,0.0,0.0,0.0,52.083333333333336
2021-01-06 14:20:00,0.0,0.0,0.0,0.0,0.0,0.0,170.4,0.0,461.75,0.0,0.0,0.0,52.67916666666667
2021-01-06 14:30:00,0.0,521.0,0.0,0.0,0.0,0.0,160.75,0.0,651.0,0.0,0.0,0.0,111.0625
2021-01-06 14:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.0,0.0,0.0,0.0,56.916666666666664
2021-01-06 14:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.5,0.0,0.0,0.0,27.958333333333332
2021-01-06 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.2,0.0,0.0,0.0,39.68333333333333
2021-01-06 15:10:00,0.0,0.0,0.0,0.0,0.0,0.0,402.25,0.0,652.0,0.0,0.0,0.0,87.85416666666667
2021-01-06 15:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.75,0.0,0.0,0.0,24.229166666666668
2021-01-06 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.5,0.0,0.0,0.0,44.208333333333336
2021-01-06 15:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.2,0.0,0.0,0.0,18.183333333333334
2021-01-06 15:50:00,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,526.5,0.0,0.0,0.0,80.54166666666667
2021-01-06 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,21.083333333333332
2021-01-06 16:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.4,0.0,0.0,0.0,34.03333333333333
2021-01-06 16:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,20.583333333333332
2021-01-06 16:30:00,0.0,1150.25,0.0,0.0,0.0,0.0,368.25,0.0,251.25,0.0,0.0,0.0,147.47916666666666
2021-01-06 16:40:00,0.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0,369.5,0.0,0.0,0.0,78.54166666666667
2021-01-06 16:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.8,0.0,0.0,0.0,37.56666666666667
2021-01-06 17:00:00,0.0,589.5,0.0,0.0,0.0,0.0,0.0,0.0,311.75,0.0,0.0,0.0,75.10416666666667
2021-01-06 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,592.0,0.0,0.0,0.0,73.5
2021-01-06 17:20:00,0.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,453.2,0.0,0.0,0.0,124.26666666666667
2021-01-06 17:30:00,0.0,314.75,0.0,0.0,0.0,0.0,0.0,0.0,522.75,0.0,0.0,0.0,69.79166666666667
2021-01-06 17:40:00,0.0,338.5,0.0,0.0,0.0,0.0,0.0,0.0,360.5,0.0,0.0,0.0,58.25
2021-01-06 17:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,21.416666666666668
2021-01-06 18:00:00,0.0,634.75,0.0,0.0,0.0,0.0,361.0,0.0,217.6,0.0,0.0,0.0,101.1125
2021-01-06 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.5,0.0,0.0,0.0,36.958333333333336
2021-01-06 18:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.5,0.0,0.0,0.0,30.791666666666668
2021-01-06 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.2,0.0,0.0,0.0,17.349999999999998
2021-01-06 18:40:00,0.0,0.0,0.0,0.0,0.0,0.0,359.75,0.0,237.5,0.0,0.0,0.0,49.770833333333336
